0;0.0;0.0
0.05;513351.6467287438;996269.3192461269
0.1;550457.7963422071;980539.7043796809
0.15000000000000002;543762.5605498352;859895.0441381806
0.2;563003.3038206769;823996.927497827
0.25;553514.8999965203;714958.560297902
0.3;568314.0419331978;690092.1622337033
0.35;559120.9927440789;602540.5425363594
0.39999999999999997;572220.6308833718;595811.9722843952
0.44999999999999996;563327.2559764639;527918.2749383193
0.49999999999999994;575893.1757242976;537596.2389880187
0.5499999999999999;567249.622925809;482808.36835906905
0.6;580299.089907108;503752.1576583604
0.65;572265.1133101975;454764.34073087765
0.7000000000000001;586828.3040454889;481584.5470765931
0.7500000000000001;580053.0518850746;432279.33720555494
0.8000000000000002;597063.6607390689;460781.664671637
0.8500000000000002;592298.4378707395;406866.1548828844
0.9000000000000002;612503.63403978;434619.0531754757
0.9500000000000003;610497.1640350821;373826.8223172793
1.0000000000000002;634423.7583748461;400485.18730578903
1.0500000000000003;635907.4245832408;332857.3558964227
1.1000000000000003;663819.3894156412;360404.0357390757
1.1500000000000004;669533.9998004785;288822.76020739647
1.2000000000000004;701287.3367293235;321574.13094629714
1.2500000000000004;711960.1361676542;252580.78840788262
1.3000000000000005;746690.8186899564;296664.37938651664
1.3500000000000005;762798.4652473778;241375.74229155554
1.4000000000000006;798516.799398445;303331.56201018963
1.4500000000000006;819597.6496653447;277356.8104448855
1.5000000000000007;853077.2086571268;361686.79732013954
1.5500000000000007;876644.9579454307;381036.2895145048
1.6000000000000008;904285.8920723718;487264.3371521222
1.6500000000000008;925739.1277345391;557315.573069099
1.7000000000000008;945481.7274872737;677964.8060831429
1.7500000000000009;961084.3954094009;782734.9094416872
1.800000000000001;973619.9723489066;903976.330761381
1.850000000000001;983337.7448230219;1014741.9843438145
1.900000000000001;990631.5800583168;1122631.2160425663
1.950000000000001;995781.5483696375;1219631.2387944835
2.000000000000001;998918.5556957979;1307056.849696767
2.0500000000000007;1000278.1621302683;1382544.4148666037
2.1000000000000005;1000202.5763234277;1445404.9525541817
2.1500000000000004;999120.6753263182;1494184.3234450384
2.2;997407.0148414907;1528192.9248222015
2.25;995296.34749089;1547238.8152904424
2.3;992876.85273536;1551800.15257256
2.3499999999999996;990143.1319043098;1542657.5595762683
2.3999999999999995;987053.2279198703;1520692.061268773
2.4499999999999993;983555.0924726784;1486745.332409549
2.499999999999999;979583.4461907758;1441659.673673945
2.549999999999999;975044.3911532671;1386365.4821176662
2.5999999999999988;969806.7512324722;1321963.7613660651
2.6499999999999986;963707.1604971347;1249743.508369368
2.6999999999999984;956566.6133964298;1171144.1251528491
2.7499999999999982;948211.0192165187;1087686.3265229198
2.799999999999998;938489.3498287525;1000908.233399609
2.849999999999998;927285.9515101456;912327.4394671057
2.8999999999999977;914527.3142451054;823435.1773530375
2.9499999999999975;900185.7217758595;735710.5916551618
2.9999999999999973;884282.6257118142;650636.49611128
3.049999999999997;866893.213839145;569699.3573565147
3.099999999999997;848151.8138915468;494365.71879353723
3.149999999999997;828256.3062774673;426035.6918777577
3.1999999999999966;807469.2077216093;365979.1628023205
3.2499999999999964;786113.2318999816;315260.9942035454
3.2999999999999963;764559.792992733;274662.09936496854
3.349999999999996;743209.9283362452;244605.16486165387
3.399999999999996;722468.6232992327;225097.19550510563
3.4499999999999957;702715.277431021;215702.63976453443
3.4999999999999956;684274.6249821557;215558.70574769267
3.5499999999999954;667393.0166105638;223437.2823942555
3.599999999999995;652224.2043207209;237847.8841000108
3.649999999999995;638826.6602075387;257166.2107459161
