0;0.0;0.0
0.05;513351.6467287438;996269.3192461269
0.1;550457.7963422071;980539.7043796809
0.15000000000000002;543762.4987191578;859895.1008357257
0.2;563002.5229176189;823997.7057519689
0.25;553510.0024267744;714963.8658374713
0.3;568293.7899602135;690116.0131013155
0.35;559056.5819318743;602621.5509813062
0.39999999999999997;572056.2206609481;596032.773391992
0.44999999999999996;562959.7909078855;528432.2437835707
0.49999999999999994;575181.3015672389;538640.4447785957
0.5499999999999999;565962.9648631413;484736.24447354773
0.6;578205.6067558721;506999.79002555105
0.65;568971.6956804037;459919.73750402173
0.7000000000000001;582066.1889517427;489220.0775402681
0.7500000000000001;573248.3698888209;443185.0838329269
0.8000000000000002;588012.623785087;475436.49862633814
0.8500000000000002;580228.5849616205;426165.56704334705
0.9000000000000002;597398.3538994599;458507.0160169518
0.9500000000000003;591343.8725795345;403142.86980015994
1.0000000000000002;611533.8872775912;434030.1407523641
1.0500000000000003;607932.9355726494;371134.8260388733
1.1000000000000003;631621.9575147497;400523.1326917654
1.1500000000000004;631236.1831355226;330331.3974780791
1.2000000000000004;658738.9371410776;359911.11549123545
1.2500000000000004;662416.5859965327;284874.0073425946
1.3000000000000005;693780.838053717;318191.22642295755
1.3500000000000005;702485.9093937126;243865.3617688921
1.4000000000000006;737249.569600013;286146.33731109276
1.4500000000000006;751926.8479936998;222456.2598768537
1.5000000000000007;788724.4170184253;279966.24083222204
1.5500000000000007;809703.2342360112;242269.38861366155
1.6000000000000008;845895.1475305873;321073.39241174486
1.6500000000000008;871541.1108418747;328507.81368973415
1.7000000000000008;903389.6543912184;432554.7178913692
1.7500000000000009;928869.758243694;498747.30155240354
1.800000000000001;952969.2922047022;626784.1514895979
1.850000000000001;972493.5266748405;743594.3817340572
1.900000000000001;988134.2841744263;884696.8201185428
1.950000000000001;1000402.6171499701;1020573.7760079784
2.000000000000001;1009771.721460791;1156344.793035428
2.0500000000000007;1016718.6294709729;1283683.7420767103
2.1000000000000005;1021248.8972114628;1403004.5319590846
2.1500000000000004;1023430.4114532684;1512691.944363509
2.2;1023580.5947918362;1611717.4527153585
2.25;1022374.2126757882;1698087.720860677
2.3;1020551.0726077959;1770149.7258604916
2.3499999999999996;1018595.7710495619;1827315.2419549678
2.3999999999999995;1016639.856185346;1870292.632275779
2.4499999999999993;1014623.8242868882;1900458.1981047816
2.499999999999999;1012522.7190826276;1919091.2930231255
2.549999999999999;1010454.4219706028;1926996.7281519265
2.5999999999999988;1008624.8539137532;1924653.014490705
2.6499999999999986;1007195.5554680127;1912624.698812691
2.6999999999999984;1006191.3287155915;1891876.2310324889
2.7499999999999982;1005501.4465182321;1863789.265460239
2.799999999999998;1004949.8508712535;1829936.4088245698
2.849999999999998;1004378.3698714185;1791793.5620476324
2.8999999999999977;1003698.1742751952;1750552.866211495
2.9499999999999975;1002893.1084431348;1707104.2775465038
2.9999999999999973;1001986.6962135846;1662152.7319336631
3.049999999999997;1001000.7585860223;1616372.565643095
3.099999999999997;999931.3422058808;1570498.714939444
3.149999999999997;998751.5487080673;1525309.8441916255
3.1999999999999966;997433.1790523918;1481531.139084544
3.2499999999999964;995970.037893197;1439728.1725807441
3.2999999999999963;994388.0997661817;1400257.8421133764
3.349999999999996;992738.05890812;1363298.8662479662
3.399999999999996;991077.0210652218;1328933.4017875437
3.4499999999999957;989451.3165120627;1297225.26118645
3.4999999999999956;987889.2954830339;1268252.5308755795
3.5499999999999954;986405.1431369364;1242089.0736751636
